name,sex,vowel,stress,pre_word,word,fol_word,F1,F2,F3,F1_lobnorm_unscaled,F2_lobnorm_unscaled,F1_lobnorm_scaled,F2_lobnorm_scaled,B1,B2,B3,t,beg,end,dur,plt_vclass,plt_manner,plt_manner_prob,plt_place,plt_place_prob,plt_voice,plt_voice_prob,plt_preseg,plt_folseq,pre_seg,fol_seg,context,vowel_index,pre_word_trans,word_trans,fol_word_trans,F1@20%,F2@20%,F1@35%,F2@35%,F1@50%,F2@50%,F1@65%,F2@65%,F1@80%,F2@80%,nFormants
AR_speakers,M,AW,1,INTERESTED,ABOUT,YOUR,492.7,1124.5,2449.0,-0.412353986624,-1.25964090329,375.403940373,1120.84950799,40.3,64.5,201.7,23.315,23.3,23.36,0.06,aw,stop,0.653817914662,apical,0.608891059335,voiceless,0.817817995594,oral_labial,,B,T,internal,3,IH1 N T R IH0 S T IH0 D,AH0 B AW1 T,Y UH1 R,489.6,1119.4,491.1,1121.8,511.9,1184.8,522.8,1266.7,522.8,1277.4,5
AR_speakers,M,UH,1,ABOUT,YOUR,PROGRAM,408.9,1555.5,2449.4,-1.06791206888,-0.170002548346,331.72625873,1393.21567211,39.7,115.6,286.7,23.537,23.51,23.59,0.08,uwr,central,0.843407713516,apical,0.666548607292,voiced,0.704733269729,w/y,,Y,R,internal,2,AH0 B AW1 T,Y UH1 R,P R OW1 G R AE2 M,396.9,1676.8,400.7,1617.1,432.7,1462.7,462.2,1335.6,467.2,1281.2,5
AR_speakers,M,OW,1,YOUR,PROGRAM,AND,487.3,1230.6,2378.4,-0.454597586197,-0.991402783892,372.589388095,1187.89834793,47.0,57.3,222.8,23.775,23.73,23.91,0.18,ow,stop,0.93191625781,velar,0.461741623393,voiced,0.884568962361,obstruent_liquid,one_fol_syll,R,G,internal,3,Y UH1 R,P R OW1 G R AE2 M,AH0 N D,470.7,1191.4,493.9,1251.9,515.1,1307.8,515.4,1320.3,479.9,1295.9,5
AR_speakers,M,AE,2,YOUR,PROGRAM,AND,820.2,1765.1,2793.5,2.14964209857,0.359900466029,546.101323882,1525.67030785,548.0,540.7,389.0,23.987,23.97,24.02,0.05,ae,nasal,0.815706320189,labial,0.875861873098,voiced,0.695510274084,obstruent_liquid,,R,M,internal,6,Y UH1 R,P R OW1 G R AE2 M,AH0 N D,797.1,1848.1,797.1,1848.1,813.3,1654.1,737.0,1505.7,737.0,1505.7,4
AR_speakers,M,EY,1,SIL,TRANSLATE,SP,560.7,1505.5,2355.7,0.11960245244,-0.296410710172,410.846450537,1361.61866931,39.6,131.9,38.3,31.566,31.55,31.62,0.07,ey,stop,0.859101825421,apical,0.761996848938,voiceless,0.496181084241,obstruent_liquid,,L,T,internal,7,SIL,T R AE0 N Z L EY1 T,,559.2,1465.6,560.6,1515.1,539.5,1661.2,498.2,1755.4,485.2,1764.7,5
AR_speakers,M,AY,1,WHAT,I'VE,SAID,601.1,1324.5,2120.5,0.435647160355,-0.754008255982,431.903471281,1247.23751918,61.3,196.5,1261.4,31.88,31.85,31.96,0.11,ay,fricative,0.90281704635,labiodental,0.75664293656,voiced,0.837837467888,,,T,V,initial,1,W AH1 T,AY1 V,S EH1 D,489.7,1335.0,591.3,1293.1,596.3,1348.4,566.7,1317.7,524.4,1181.4,6
AR_speakers,M,EH,1,I'VE,SAID,IN,718.8,1600.9,2242.0,1.35640117326,-0.0552239374079,493.250286667,1421.90575065,284.9,224.4,484.7,32.037,32.02,32.07,0.05,e,stop,0.912756805689,apical,0.910804205471,voiced,0.707998590392,oral_apical,,S,D,internal,2,AY1 V,S EH1 D,IH1 N,707.2,1602.3,707.2,1602.3,744.5,1600.0,827.3,1575.9,827.3,1575.9,6
AR_speakers,M,EH,1,IN,ARABIC,SIL,572.1,1490.7,2358.8,0.208783384871,-0.333827526073,416.788283123,1352.26595649,100.0,98.2,186.7,32.183,32.16,32.23,0.07,e,central,0.727789373938,apical,0.590851247314,voiced,0.888901421804,,two_fol_syl,N,R,initial,1,IH1 N,EH1 R AH0 B IH0 K,SIL,573.9,1493.3,574.6,1492.8,558.0,1502.6,519.2,1536.3,502.7,1535.9,5
AR_speakers,M,EH,1,SIL,YES,SIL,532.0,1870.5,2663.3,-0.1049144564,0.626368871158,395.887626394,1592.27678974,85.6,167.4,251.8,36.59,36.55,36.67,0.12,e,fricative,0.914269038015,apical,0.489754691816,voiceless,0.679326059945,w/y,,Y,S,internal,2,SIL,Y EH1 S,SIL,420.9,1938.3,505.8,1880.5,576.9,1713.4,556.7,1688.4,515.2,1636.0,4
AR_speakers,M,EY,1,MY,NAME,SOME,565.8,1485.4,2770.4,0.15949918537,-0.347226791226,413.504638799,1348.91667419,62.0,119.9,564.3,37.993,37.84,38.26,0.42,ey,nasal,0.769958601763,labial,0.88300121812,voiced,0.628057315693,nasal_apical,,N,M,internal,2,M AY1,N EY1 M,S AH1 M,553.0,1494.9,563.8,1482.7,565.0,1452.6,557.8,1412.2,574.2,1336.2,4
AR_speakers,M,AH,1,NAME,SOME,I,630.0,1636.9,3312.9,0.661728646957,0.0357899391068,446.966538101,1444.65559267,133.6,208.7,206.2,38.49,38.45,38.57,0.12,uh,nasal,0.860767028652,labial,0.943578559773,voiced,0.740943560116,oral_apical,,S,M,internal,2,N EY1 M,S AH1 M,AY1,562.3,1594.4,622.2,1670.8,655.1,1611.8,672.4,1727.3,627.8,1830.6,3
AR_speakers,M,EH,1,I,AM,HERE,432.0,2176.2,3401.0,-0.887203337376,1.39922837256,343.766287918,1785.46086486,128.6,100.1,184.2,39.27,38.97,39.87,0.9,e,nasal,0.520538029969,labial,0.654459863083,voiced,0.817346594269,,,EY1,M,internal,2,AY1,EY1 EH1 M,HH IY1 R,590.1,1571.3,426.7,2191.6,524.7,1827.9,560.0,1723.3,645.4,1504.3,3
AR_speakers,M,EH,1,SIL,WELL,MY,621.0,1555.6,2474.9,0.591322647669,-0.169749732022,442.275617638,1393.27886612,360.0,289.3,90.2,44.12,44.06,44.24,0.18,e,lateral,0.560228856469,apical,0.89815608137,voiced,0.797587920786,w/y,,W,L,internal,2,SIL,W EH1 L,M AY1,525.2,1179.5,572.0,1498.3,547.3,1641.5,549.6,1490.6,480.2,1179.9,4
AR_speakers,M,AY,1,MY,LIFE,IS,683.0,1225.8,2470.3,1.07634175387,-1.00353796743,474.590847493,1184.86503566,96.7,524.9,371.0,44.613,44.54,44.75,0.21,ay0,fricative,0.543914182401,labiodental,0.680351757425,voiceless,0.578870585124,liquid,,L,F,internal,2,M AY1,L AY1 F,IH1 Z,494.8,1102.7,674.4,1226.0,678.8,1258.8,641.3,1385.7,489.9,1601.1,4
AR_speakers,M,IH,1,HERE,IN,BOSTON,363.7,1387.2,2437.9,-1.42150664308,-0.595492421052,308.167413739,1286.86016069,78.5,248.2,97.7,51.333,51.26,51.48,0.22,i,nasal,0.838891903123,apical,0.467758788745,voiced,0.72152655314,,,R,N,initial,1,HH IY1 R,IH1 N,B AO1 S T AH0 N,406.0,1424.3,360.6,1389.2,421.6,1443.0,450.1,1392.1,501.7,1508.6,6
AR_speakers,M,AO,1,IN,BOSTON,AND,606.2,1038.9,1761.9,0.475543893284,-1.47605167633,434.561659543,1066.7554392,83.2,101.3,189.8,51.69,51.64,51.79,0.15,oh,fricative,0.600786291623,apical,0.53115344652,voiceless,0.452381793124,oral_labial,complex_one_syl,B,S,internal,2,IH1 N,B AO1 S T AH0 N,AH0 N D,583.4,1015.5,604.9,1035.3,611.0,1054.6,604.6,1119.7,566.7,1221.7,6
AR_speakers,M,AY,1,I,LIKE,IT,649.9,1531.4,2660.5,0.817404134271,-0.230931282346,457.338684457,1377.98591676,63.0,72.7,415.6,52.693,52.66,52.78,0.12,ay0,stop,0.881692915752,velar,0.707398538782,voiceless,0.885097926327,liquid,,L,K,internal,2,AY1,L AY1 K,IH1 T,536.3,1426.5,636.7,1516.2,643.2,1541.8,603.9,1595.2,568.2,1729.9,5
AR_speakers,M,AE,1,I,HAVE,BEEN,624.6,1550.7,2929.3,0.619485047384,-0.182137731881,444.151985823,1390.18235984,116.9,191.1,160.3,54.4,54.38,54.44,0.06,ae,fricative,0.826273853992,labiodental,0.747745455267,voiced,0.854193926724,,,HH,V,internal,2,AY1,HH AE1 V,B IH1 N,658.4,1577.7,654.1,1572.1,579.6,1532.2,505.4,1599.6,495.9,1628.9,4
AR_speakers,M,IH,1,HAVE,BEEN,HERE,377.0,1369.9,2347.2,-1.31746222191,-0.639229645044,315.099551756,1275.92759773,110.3,281.3,166.1,54.583,54.56,54.63,0.07,i,nasal,0.501540754148,apical,0.753673634176,voiced,0.833435812892,oral_labial,,B,N,internal,2,HH AE1 V,B IH1 N,HH IY1 R,385.6,1419.6,372.4,1391.7,400.7,1386.9,436.7,1370.2,436.3,1352.5,6
AR_speakers,M,IY,1,BEEN,HERE,SINCE,546.6,1327.5,2414.0,0.00929972022246,-0.746423766273,403.497341812,1249.13333935,366.8,405.2,171.8,54.817,54.78,54.89,0.11,iyr,central,0.815233800461,apical,0.626457895278,voiced,0.878243420031,,,HH,R,internal,2,B IH1 N,HH IY1 R,S IH1 N S,521.7,1313.3,575.1,1325.9,496.2,1382.1,473.0,1452.1,483.4,1536.7,6
AR_speakers,M,AY,1,SINCE,NINETEEN,SIL,1000.7,1954.3,2262.7,3.56167352874,0.838228950379,640.180339831,1645.23336643,491.9,302.8,1045.8,55.414,55.39,55.44,0.05,ay,nasal,0.817744820638,apical,0.896550425451,voiced,0.928655730059,nasal_apical,complex_one_syl,N,N,internal,2,S IH1 N S,N AY1 N T IY1 N,SIL,634.7,1735.8,611.7,1760.6,826.5,1859.2,999.0,1993.8,977.4,2027.3,5
AR_speakers,M,IY,1,SINCE,NINETEEN,SIL,682.0,2613.9,2835.5,1.06851886506,2.50580542119,474.069634108,2062.06102735,377.0,338.0,430.7,55.667,55.63,55.74,0.11,iy,nasal,0.564405740219,apical,0.61156563669,voiced,0.935948186995,oral_apical,,T,N,internal,5,S IH1 N S,N AY1 N T IY1 N,SIL,874.1,2565.7,676.6,2599.9,773.7,2634.6,759.7,2644.4,750.7,2624.5,4
AR_speakers,M,OW,1,SP,SO,EIGHTY,465.5,1074.4,2370.6,-0.625136562249,-1.38630188144,361.226936308,1089.18931119,87.1,137.0,709.1,57.713,57.63,57.96,0.33,owF,,,,,,,oral_apical,,S,EY1,final,2,,S OW1,EY1 T IY0,463.4,1156.1,467.9,1044.0,477.3,1016.5,456.7,964.0,465.7,815.6,5
AR_speakers,M,AY,1,EIGHTY,NINE,SP,580.0,1370.8,1928.8,0.270584206469,-0.636954298131,420.905868863,1276.49634378,56.4,90.6,704.4,58.195,58.08,58.31,0.23,ay,nasal,0.782547682991,apical,0.621827816651,voiced,0.913100108629,nasal_apical,,N,N,internal,2,EY1 T IY0,N AY1 N,,539.2,1270.2,558.4,1346.7,574.1,1372.7,589.7,1368.1,597.8,1325.6,6
AR_speakers,M,AH,0,SP,WONDERFUL,TO,442.4,1085.7,2082.1,-0.805845293755,-1.35773363686,349.18690712,1096.33023382,109.2,110.3,567.9,59.077,59.06,59.11,0.05,uh,lateral,0.929028533906,apical,0.72853415733,voiced,0.748873031946,oral_labial,,F,L,internal,7,,W AH1 N D ER0 F AH0 L,T UW1,459.4,1094.8,459.4,1094.8,436.8,1092.4,411.6,1126.6,411.6,1126.6,6
AR_speakers,M,UW,1,WONDERFUL,TO,BE,415.6,1798.9,2596.6,-1.01549871386,0.445352383423,335.218388408,1547.02988174,221.1,254.6,383.2,59.238,59.23,59.29,0.06,Tuw,,,,,,,oral_apical,,T,B,final,2,W AH1 N D ER0 F AH0 L,T UW1,B IY1,415.6,1798.9,404.7,1795.4,371.7,1740.5,375.7,1600.9,385.2,1587.8,5
AR_speakers,M,IH,1,BE,IN,THE,514.3,2201.4,3062.8,-0.243379588333,1.46293808612,386.662149484,1801.38575427,388.3,200.6,188.6,59.437,59.42,59.47,0.05,i,nasal,0.604615725015,apical,0.60742871846,voiced,0.802143394615,,,IY1,N,initial,1,B IY1,IH1 N,DH IY0,493.1,2240.5,493.1,2240.5,579.2,2139.9,676.4,2055.3,676.4,2055.3,4
AR_speakers,M,IH,1,THE,CITY,SP,471.7,2025.3,3062.9,-0.576634651629,1.01772854017,364.458459293,1690.10111041,363.6,185.5,355.1,59.903,59.88,59.95,0.07,i,stop,0.457016327481,apical,0.462172151375,voiceless,0.499797543427,oral_apical,one_fol_syll,S,T,internal,2,DH IY0,S IH1 T IY0,,443.5,2022.4,457.4,2021.9,490.3,2049.5,472.6,2044.7,466.6,2038.5,4
AR_speakers,M,IY,0,THE,CITY,SP,389.4,2442.6,3127.8,-1.22045840067,2.07273105877,321.562597728,1953.80969577,223.2,118.2,222.5,60.047,60.0,60.14,0.14,iyF,,,,,,,oral_apical,,T,,final,4,DH IY0,S IH1 T IY0,,475.5,2237.3,392.3,2421.5,383.3,2502.2,374.4,2524.2,495.4,2471.7,4
AR_speakers,M,IY,1,THE,PEOPLE,ARE,568.8,2377.2,2922.7,0.182967851799,1.9073891831,415.068278953,1912.48081611,559.4,159.7,221.3,61.887,61.86,61.94,0.08,iy,stop,0.761029991901,labial,0.871381379739,voiceless,0.635707849992,oral_labial,one_fol_syll,P,P,internal,2,DH IY0,P IY1 P AH0 L,ER0,751.7,2405.6,639.7,2393.6,511.2,2319.9,359.5,2213.7,329.5,2148.6,4
AR_speakers,M,AH,0,THE,PEOPLE,ARE,418.8,1030.9,2048.8,-0.990465469665,-1.49627698222,336.886271239,1061.69991875,82.6,85.7,541.0,62.13,62.06,62.27,0.21,uh,lateral,0.612058952562,apical,0.735259916964,voiced,0.680009083286,oral_labial,,P,L,internal,4,DH IY0,P IY1 P AH0 L,ER0,460.3,1016.7,416.8,1025.7,464.1,1131.3,612.5,1208.9,619.4,1164.9,6
AR_speakers,M,ER,0,PEOPLE,ARE,SP,585.3,1292.6,2313.7,0.31204551716,-0.834656663227,423.668299802,1227.0786314,117.1,66.6,218.7,62.433,62.41,62.48,0.07,*hr,,,,,,,,,L,,coextensive,1,P IY1 P AH0 L,ER0,,615.0,1324.5,599.8,1310.1,561.6,1274.6,585.0,1290.7,610.1,1336.9,5
AR_speakers,M,IH,1,SP,LITTLE,BIT,494.5,1511.8,2317.0,-0.398272786766,-0.280483281782,376.342124466,1365.59989167,167.8,350.6,397.9,62.93,62.91,62.97,0.06,i,stop,0.466038408321,apical,0.847738074717,voiceless,0.751261344877,liquid,one_fol_syll,L,T,internal,2,,L IH1 T AH0 L,B IH1 T,467.0,1520.9,469.7,1520.1,493.8,1508.4,475.8,1647.1,471.4,1663.9,5
AR_speakers,M,AH,0,SP,LITTLE,BIT,413.2,1394.0,2020.7,-1.034273647,-0.578300911044,333.967476285,1291.15735307,105.2,317.8,400.2,63.11,63.09,63.15,0.06,uh,lateral,0.652175742515,apical,0.509115214175,voiced,0.709611599716,oral_apical,,T,L,internal,4,,L IH1 T AH0 L,B IH1 T,452.4,1366.5,440.7,1366.1,388.6,1460.8,358.0,1472.4,356.1,1472.9,6
AR_speakers,M,IH,1,BIT,DIFFERENTLY,BUT,494.9,1814.8,2522.2,-0.395143631242,0.485550178884,376.55060982,1557.07772863,205.9,97.6,359.7,63.397,63.38,63.43,0.05,i,fricative,0.93713756609,labiodental,0.898613528634,voiceless,0.849883972706,oral_apical,two_fol_syl,D,F,internal,2,B IH1 T,D IH1 F R AH0 N T L IY0,B AH1 T,540.9,1824.8,540.9,1824.8,429.4,1785.0,415.4,1723.8,415.4,1723.8,5
AR_speakers,M,AH,0,BIT,DIFFERENTLY,BUT,489.2,1442.8,2396.9,-0.439734097458,-0.454926545102,373.579693527,1321.99602781,105.9,139.0,680.8,63.587,63.57,63.62,0.05,uh,nasal,0.942321877945,apical,0.559153782186,voiced,0.70955159133,obstruent_liquid,complex_one_syl,R,N,internal,5,B IH1 T,D IH1 F R AH0 N T L IY0,B AH1 T,494.4,1437.3,494.4,1437.3,484.3,1456.7,480.8,1479.1,480.8,1479.1,5
AR_speakers,M,IY,0,BIT,DIFFERENTLY,BUT,411.1,2282.8,2990.0,-1.0507017135,1.66873057358,332.872928177,1852.82567482,199.4,227.8,223.3,63.843,63.82,63.89,0.07,iyF,,,,,,,obstruent_liquid,,L,B,final,9,B IH1 T,D IH1 F R AH0 N T L IY0,B AH1 T,422.5,2307.3,418.3,2298.1,381.1,2210.7,580.4,2118.3,837.5,2248.5,4
AR_speakers,M,ER,0,THEY,ARE,NOT,672.1,1527.5,3000.9,0.991072265848,-0.240791118969,468.909621599,1375.52135055,186.9,278.2,115.4,64.24,64.2,64.32,0.12,*hr,,,,,,,,,EY1,N,coextensive,1,DH EY1,ER0,N AA1 T,659.2,1671.4,673.8,1532.7,684.2,1500.4,620.8,1427.3,768.1,1730.1,4
AR_speakers,M,IH,1,NOT,DIFFERENTLY,SP,590.7,1740.4,2547.8,0.354289116733,0.297454834087,426.48285208,1510.06138846,145.1,296.7,538.1,65.043,65.02,65.09,0.07,i,fricative,0.908046144692,labiodental,0.94045296146,voiceless,0.808291257887,oral_apical,two_fol_syl,D,F,internal,2,N AA1 T,D IH1 F R AH0 N T L IY0,,602.0,1725.6,598.0,1731.7,586.9,1749.5,624.0,1740.8,607.7,1788.8,5
AR_speakers,M,AH,0,NOT,DIFFERENTLY,SP,462.8,1184.1,1962.0,-0.646258362036,-1.10896237439,359.819660169,1158.51313533,89.3,103.9,510.0,65.307,65.23,65.46,0.23,uh,nasal,0.83908931409,apical,0.805419593612,voiced,0.632609895374,obstruent_liquid,complex_one_syl,R,N,internal,5,N AA1 T,D IH1 F R AH0 N T L IY0,,439.8,1025.8,462.7,1158.4,566.6,1376.1,614.8,1413.8,526.6,1637.1,6
AR_speakers,M,IY,0,NOT,DIFFERENTLY,SP,511.7,1665.4,3093.2,-0.263719099238,0.107842591348,385.306994684,1462.66588426,225.0,391.9,167.7,65.76,65.74,65.8,0.06,iyF,,,,,,,obstruent_liquid,,L,,final,9,N AA1 T,D IH1 F R AH0 N T L IY0,,526.4,1581.1,525.2,1603.2,480.6,1741.1,480.7,1848.8,493.0,1859.4,4
AR_speakers,M,AY,1,SP,LIKE,THOSE,686.5,1577.7,2459.0,1.10372186471,-0.113877324495,476.41509434,1407.24474136,61.3,115.3,461.7,66.818,66.78,67.14,0.36,ay0,stop,0.73020212254,velar,0.872258859418,voiceless,0.613155323943,liquid,,L,K,internal,2,,L AY1 K,DH OW1 Z,689.0,1577.9,658.1,1554.5,655.4,1576.8,677.9,1563.8,666.5,1538.9,5
AR_speakers,M,AY,1,SIL,LIKE,TO,427.1,1393.8,2288.7,-0.925535492544,-0.578806543691,341.212342333,1291.03096506,107.1,138.5,415.8,68.577,68.59,68.64,0.05,ay0,stop,0.51184427095,velar,0.815015511911,voiceless,0.75926816547,liquid,,L,K,internal,2,SIL,L AY1 K,T UW1,427.1,1393.8,453.5,1396.5,564.3,1438.7,652.4,1523.0,639.6,1580.2,6
AR_speakers,M,OW,1,TO,GO,BACK,446.0,955.5,1947.8,-0.77768289404,-1.68690049026,351.063275305,1014.05163853,53.1,72.5,320.0,68.903,68.87,69.0,0.13,owF,,,,,,,velar,,G,B,final,2,T UW1,G OW1,B AE1 K,433.9,984.1,447.6,954.6,455.7,957.3,439.0,946.0,392.5,1047.5,6
AR_speakers,M,AE,1,GO,BACK,HOME,617.9,1402.0,2642.5,0.567071692359,-0.558075605152,440.659856145,1296.21287352,58.8,104.0,229.9,69.133,69.05,69.3,0.25,ae,stop,0.899568107629,velar,0.58636994248,voiceless,0.698050540558,oral_labial,,B,K,internal,2,G OW1,B AE1 K,HH OW1 M,540.4,1288.5,616.7,1399.5,572.4,1330.8,620.6,1538.7,781.9,1562.0,5
AR_speakers,M,OW,1,BACK,HOME,AFT,490.7,922.4,1940.4,-0.427999764243,-1.77058269339,374.361513604,993.134422678,306.8,102.8,444.9,69.382,69.37,69.42,0.05,ow,nasal,0.602886173639,labial,0.450542473165,voiced,0.731812822648,,,HH,M,internal,2,B AE1 K,HH OW1 M,AE1 F T,490.7,922.4,490.7,922.4,506.9,891.8,497.4,866.2,497.4,866.2,6
AR_speakers,M,AE,1,HOME,AFT,SIL,686.6,1139.1,2078.6,1.10450415359,-1.22272972003,476.467215678,1130.07583281,134.0,126.3,663.4,69.5,69.47,69.56,0.09,ae,fricative,0.80442862724,labiodental,0.803948004608,voiceless,0.741767734803,,complex_coda,M,F,initial,1,HH OW1 M,AE1 F T,SIL,522.1,1087.7,648.5,1100.9,708.3,1233.6,639.3,1269.8,599.0,1275.5,6
AR_speakers,M,EH,1,SIL,WELL,LET'S,680.5,2289.0,3273.0,1.05678453185,1.68440518564,473.287814031,1856.74370317,164.2,334.7,77.5,73.167,73.15,73.2,0.05,e,lateral,0.622094122671,apical,0.812168451529,voiced,0.786194309881,w/y,,W,L,internal,2,SIL,W EH1 L,L EH1 T S,674.0,2286.1,674.0,2286.1,684.2,2287.8,697.6,2227.6,697.6,2227.6,3
AR_speakers,M,IY,1,LET'S,SEE,THIS,480.3,1871.3,2541.8,-0.509357807865,0.628391401747,368.940894402,1592.78234179,359.0,163.7,161.0,73.543,73.52,73.59,0.07,iyF,,,,,,,oral_apical,,S,DH,final,2,L EH1 T S,S IY1,DH IH1 S,564.7,1695.1,533.1,1768.4,425.5,1910.8,397.8,1844.9,470.7,1871.9,4
AR_speakers,M,IH,1,LITTLE,BIT,EASIER,442.6,1657.5,2471.8,-0.804280715993,0.0878701017792,349.291149797,1457.67355782,70.7,85.6,348.4,74.39,74.37,74.43,0.06,i,stop,0.598404467933,apical,0.541648047691,voiceless,0.78661538985,oral_labial,,B,T,internal,2,L IH1 T AH0 L,B IH1 T,IY1 Z IY0 ER0,439.3,1602.2,440.1,1615.9,439.2,1720.9,430.9,1803.3,431.7,1809.5,5
AR_speakers,M,IY,1,BIT,EASIER,HERE,395.3,2156.2,2754.1,-1.17430335669,1.34866510783,324.637756698,1772.82206374,127.4,50.7,386.7,74.53,74.47,74.65,0.18,iy,fricative,0.521650424943,apical,0.526400377206,voiced,0.829016895046,,two_fol_syl,T,Z,initial,1,B IH1 T,IY1 Z IY0 ER0,HH IY1 R,395.4,2119.8,386.9,2151.0,379.5,2157.1,367.3,2114.8,901.7,2165.8,4
AR_speakers,M,IY,0,BIT,EASIER,HERE,435.5,1829.0,2473.7,-0.859823226542,0.521450096843,345.590534765,1566.05127742,233.4,98.9,109.9,74.697,74.68,74.73,0.05,iy,,,,,,,oral_apical,one_fol_syll,Z,ER0,internal,3,B IH1 T,IY1 Z IY0 ER0,HH IY1 R,432.1,1825.3,432.1,1825.3,439.4,1835.4,444.2,1842.8,444.2,1842.8,5
